reference,querry,ani,alignment_coverage,primary_cluster
EHA05391_bin.471.fa.gz,nhnw_bin.579.fa.gz,0.972917,0.8774002954209749,866
EHA05415_bin.228.fa.gz,nhnw_bin.579.fa.gz,0.938616,0.9243697478991597,866
nhnw_bin.579.fa.gz,nhnw_bin.579.fa.gz,1.0,0.995774647887324,866
EHA05391_bin.472.fa.gz,EHA05391_bin.472.fa.gz,1.0,0.986810551558753,867
EHA05391_bin.473.fa.gz,EHA05391_bin.473.fa.gz,1.0,0.9897435897435898,838
nhnw_bin.596.fa.gz,EHA05391_bin.473.fa.gz,0.969906,0.5957820738137083,838
EHA05391_bin.473.fa.gz,nhnw_bin.596.fa.gz,0.97396,0.8846153846153846,838
nhnw_bin.596.fa.gz,nhnw_bin.596.fa.gz,1.0,0.9912126537785588,838
EHA05391_bin.474.fa.gz,EHA05391_bin.474.fa.gz,1.0,0.996078431372549,765
nhnw_bin.535.fa.gz,EHA05391_bin.474.fa.gz,0.9707859999999999,0.40574506283662476,765
EHA05391_bin.474.fa.gz,nhnw_bin.535.fa.gz,0.9760639999999999,0.8588235294117647,765
nhnw_bin.535.fa.gz,nhnw_bin.535.fa.gz,1.0,0.992818671454219,765
EHA05391_bin.475.fa.gz,EHA05391_bin.475.fa.gz,1.0,0.9983739837398374,661
nhnw_bin.56.fa.gz,EHA05391_bin.475.fa.gz,0.928766,0.8971119133574007,661
EHA05391_bin.475.fa.gz,nhnw_bin.56.fa.gz,0.9277259999999999,0.8065040650406504,661
nhnw_bin.56.fa.gz,nhnw_bin.56.fa.gz,1.0,0.9981949458483754,661
EHA05391_bin.476.fa.gz,EHA05391_bin.476.fa.gz,0.999999,0.9904030710172744,1193
EHA05391_bin.477.fa.gz,EHA05391_bin.477.fa.gz,1.0,0.9863013698630136,598
nhnw_bin.477.fa.gz,EHA05391_bin.477.fa.gz,0.957505,0.6042471042471043,598
EHA05391_bin.477.fa.gz,nhnw_bin.477.fa.gz,0.96016,0.8767123287671232,598
nhnw_bin.477.fa.gz,nhnw_bin.477.fa.gz,1.0,0.9942084942084942,598
EHA05391_bin.478.fa.gz,EHA05391_bin.478.fa.gz,1.0,0.9754768392370572,375
nhnw_bin.396.fa.gz,EHA05391_bin.478.fa.gz,0.887149,0.7151515151515152,375
EHA05391_bin.478.fa.gz,nhnw_bin.396.fa.gz,0.8826170000000001,0.6485013623978202,375
nhnw_bin.396.fa.gz,nhnw_bin.396.fa.gz,1.0,0.990909090909091,375
EHA05391_bin.479.fa.gz,EHA05391_bin.479.fa.gz,1.0,0.9955456570155902,338
EHA05391_bin.47.fa.gz,EHA05391_bin.47.fa.gz,1.0,0.9820742637644047,1200
nhnw_bin.516.fa.gz,EHA05391_bin.47.fa.gz,0.9605469999999999,0.8127128263337117,1200
EHA05391_bin.47.fa.gz,nhnw_bin.516.fa.gz,0.9617319999999999,0.9321382842509603,1200
nhnw_bin.516.fa.gz,nhnw_bin.516.fa.gz,1.0,0.996594778660613,1200
EHA05391_bin.480.fa.gz,EHA05391_bin.480.fa.gz,0.999999,0.9807073954983923,39
EHA05391_bin.481.fa.gz,EHA05391_bin.481.fa.gz,1.0,0.9964912280701754,1137
EHA05391_bin.482.fa.gz,EHA05391_bin.482.fa.gz,1.0,0.9978813559322034,75
EHA05391_bin.483.fa.gz,EHA05391_bin.483.fa.gz,1.0,0.9750692520775623,1062
EHA05391_bin.484.fa.gz,EHA05391_bin.484.fa.gz,1.0,0.9955089820359282,1095
nhnw_bin.382.fa.gz,EHA05391_bin.484.fa.gz,0.978046,0.7829457364341085,1095
EHA05391_bin.484.fa.gz,nhnw_bin.382.fa.gz,0.979012,0.8922155688622755,1095
nhnw_bin.382.fa.gz,nhnw_bin.382.fa.gz,1.0,0.9987080103359173,1095
EHA05391_bin.485.fa.gz,EHA05391_bin.485.fa.gz,1.0,0.9891891891891892,607
EHA05391_bin.486.fa.gz,EHA05391_bin.486.fa.gz,1.0,0.9966216216216216,1141
nhnw_bin.10.fa.gz,EHA05391_bin.486.fa.gz,0.9050490000000001,0.8731343283582089,1141
EHA05391_bin.486.fa.gz,nhnw_bin.10.fa.gz,0.9043760000000001,0.785472972972973,1141
nhnw_bin.10.fa.gz,nhnw_bin.10.fa.gz,1.0,0.9944029850746269,1141
EHA05391_bin.487.fa.gz,EHA05391_bin.487.fa.gz,1.0,0.9943609022556391,1147
EHA05391_bin.489.fa.gz,EHA05391_bin.489.fa.gz,1.0,0.9915254237288136,850
EHA05391_bin.48.fa.gz,EHA05391_bin.48.fa.gz,1.0,0.9893333333333333,708
nhnw_bin.339.fa.gz,EHA05391_bin.48.fa.gz,0.965167,0.5133531157270029,708
EHA05391_bin.48.fa.gz,nhnw_bin.339.fa.gz,0.969543,0.9493333333333334,708
nhnw_bin.339.fa.gz,nhnw_bin.339.fa.gz,1.0,0.9955489614243324,708
EHA05391_bin.490.fa.gz,EHA05391_bin.490.fa.gz,1.0,0.9910846953937593,1077
nhnw_bin.538.fa.gz,EHA05391_bin.490.fa.gz,0.9482659999999999,0.8288770053475936,1077
EHA05391_bin.490.fa.gz,nhnw_bin.538.fa.gz,0.945274,0.7043090638930164,1077
nhnw_bin.538.fa.gz,nhnw_bin.538.fa.gz,1.0,0.9964349376114082,1077
EHA05391_bin.491.fa.gz,EHA05391_bin.491.fa.gz,1.0,0.9983164983164983,316
nhnw_bin.274.fa.gz,EHA05391_bin.491.fa.gz,0.910548,0.8366935483870968,316
EHA05391_bin.491.fa.gz,nhnw_bin.274.fa.gz,0.908365,0.7138047138047138,316
nhnw_bin.274.fa.gz,nhnw_bin.274.fa.gz,1.0,0.9919354838709677,316
EHA05391_bin.492.fa.gz,EHA05391_bin.492.fa.gz,1.0,0.9945054945054945,912
nhnw_bin.199.fa.gz,EHA05391_bin.492.fa.gz,0.937935,0.7508038585209004,912
EHA05391_bin.492.fa.gz,nhnw_bin.199.fa.gz,0.938257,0.8424908424908425,912
nhnw_bin.199.fa.gz,nhnw_bin.199.fa.gz,0.999999,0.9887459807073955,912
EHA05391_bin.493.fa.gz,EHA05391_bin.493.fa.gz,1.0,0.9861386138613861,909
nhnw_bin.346.fa.gz,EHA05391_bin.493.fa.gz,0.909077,0.7371794871794872,909
EHA05391_bin.493.fa.gz,nhnw_bin.346.fa.gz,0.9082380000000001,0.6653465346534654,909
nhnw_bin.346.fa.gz,nhnw_bin.346.fa.gz,1.0,0.9850427350427351,909
EHA05391_bin.495.fa.gz,EHA05391_bin.495.fa.gz,1.0,0.9913644214162349,433
nhnw_bin.399.fa.gz,EHA05391_bin.495.fa.gz,0.925844,0.8801369863013698,433
EHA05391_bin.495.fa.gz,nhnw_bin.399.fa.gz,0.926119,0.8860103626943006,433
nhnw_bin.399.fa.gz,nhnw_bin.399.fa.gz,1.0,0.9965753424657534,433
EHA05391_bin.496.fa.gz,EHA05391_bin.496.fa.gz,1.0,0.9914651493598862,215
EHA05391_bin.497.fa.gz,EHA05391_bin.497.fa.gz,1.0,0.99880810488677,212
EHA05415_bin.338.fa.gz,EHA05391_bin.497.fa.gz,0.928616,0.7451428571428571,212
EHA05391_bin.497.fa.gz,EHA05415_bin.338.fa.gz,0.9279810000000001,0.7806912991656734,212
EHA05415_bin.338.fa.gz,EHA05415_bin.338.fa.gz,1.0,0.9965714285714286,212
EHA05391_bin.498.fa.gz,EHA05391_bin.498.fa.gz,1.0,0.9880774962742176,728
EHA05391_bin.499.fa.gz,EHA05391_bin.499.fa.gz,1.0,0.9809523809523809,288
EHA05391_bin.49.fa.gz,EHA05391_bin.49.fa.gz,0.999999,1.0,891
EHA05391_bin.500.fa.gz,EHA05391_bin.500.fa.gz,1.0,1.0,525
EHA05391_bin.501.fa.gz,EHA05391_bin.501.fa.gz,1.0,0.9944674965421854,1251
nhnw_bin.354.fa.gz,EHA05391_bin.501.fa.gz,0.936017,0.8467852257181943,1251
EHA05391_bin.501.fa.gz,nhnw_bin.354.fa.gz,0.9363750000000001,0.8547717842323651,1251
nhnw_bin.354.fa.gz,nhnw_bin.354.fa.gz,1.0,0.9931600547195623,1251
EHA05391_bin.502.fa.gz,EHA05391_bin.502.fa.gz,1.0,0.99375,339
EHA05391_bin.504.fa.gz,EHA05391_bin.504.fa.gz,1.0,0.979381443298969,781
EHA05391_bin.505.fa.gz,EHA05391_bin.505.fa.gz,1.0,0.9870967741935484,355
EHA05391_bin.506.fa.gz,EHA05391_bin.506.fa.gz,1.0,0.986784140969163,69
EHA05391_bin.507.fa.gz,EHA05391_bin.507.fa.gz,1.0,0.9818840579710145,353
EHA05415_bin.334.fa.gz,EHA05391_bin.507.fa.gz,0.8981709999999999,0.8211920529801324,353
EHA05391_bin.507.fa.gz,EHA05415_bin.334.fa.gz,0.899482,0.9057971014492754,353
EHA05415_bin.334.fa.gz,EHA05415_bin.334.fa.gz,1.0,0.9966887417218543,353
EHA05391_bin.508.fa.gz,EHA05391_bin.508.fa.gz,1.0,0.9717223650385605,362
EHA05391_bin.509.fa.gz,EHA05391_bin.509.fa.gz,1.0,0.991869918699187,666
EHA05391_bin.50.fa.gz,EHA05391_bin.50.fa.gz,1.0,0.994661921708185,21
nhnw_bin.12.fa.gz,EHA05391_bin.50.fa.gz,0.9723430000000001,0.9108910891089109,21
EHA05391_bin.50.fa.gz,nhnw_bin.12.fa.gz,0.969898,0.8345195729537367,21
nhnw_bin.12.fa.gz,nhnw_bin.12.fa.gz,1.0,0.9920792079207921,21
EHA05391_bin.510.fa.gz,EHA05391_bin.510.fa.gz,1.0,0.9898305084745763,672
EHA05415_bin.84.fa.gz,EHA05391_bin.510.fa.gz,0.9288580000000001,0.6524822695035462,672
nhnw_bin.191.fa.gz,EHA05391_bin.510.fa.gz,0.9620690000000001,0.506398537477148,672
EHA05391_bin.510.fa.gz,EHA05415_bin.84.fa.gz,0.92815,0.6372881355932203,672
EHA05415_bin.84.fa.gz,EHA05415_bin.84.fa.gz,1.0,0.9858156028368794,672
nhnw_bin.191.fa.gz,EHA05415_bin.84.fa.gz,0.9330750000000001,0.48628884826325414,672
EHA05391_bin.510.fa.gz,nhnw_bin.191.fa.gz,0.965479,0.9525423728813559,672
EHA05415_bin.84.fa.gz,nhnw_bin.191.fa.gz,0.934678,0.9468085106382979,672
nhnw_bin.191.fa.gz,nhnw_bin.191.fa.gz,1.0,0.9908592321755028,672
EHA05391_bin.512.fa.gz,EHA05391_bin.512.fa.gz,1.0,1.0,1176
EHA05391_bin.513.fa.gz,EHA05391_bin.513.fa.gz,1.0,0.9955022488755623,752
nhnw_bin.87.fa.gz,EHA05391_bin.513.fa.gz,0.969768,0.9159369527145359,752
EHA05391_bin.513.fa.gz,nhnw_bin.87.fa.gz,0.9697530000000001,0.7931034482758621,752
nhnw_bin.87.fa.gz,nhnw_bin.87.fa.gz,1.0,0.9982486865148862,752
EHA05391_bin.514.fa.gz,EHA05391_bin.514.fa.gz,1.0,0.9757914338919925,759
nhnw_bin.152.fa.gz,EHA05391_bin.514.fa.gz,0.966121,0.5709001233045623,759
EHA05391_bin.514.fa.gz,nhnw_bin.152.fa.gz,0.972008,0.8361266294227188,759
nhnw_bin.152.fa.gz,nhnw_bin.152.fa.gz,1.0,0.9889025893958077,759
EHA05391_bin.515.fa.gz,EHA05391_bin.515.fa.gz,1.0,0.9803921568627451,19
EHA05391_bin.516.fa.gz,EHA05391_bin.516.fa.gz,1.0,0.9787234042553191,258
EHA05391_bin.517.fa.gz,EHA05391_bin.517.fa.gz,1.0,0.9758713136729222,430
EHA05391_bin.518.fa.gz,EHA05391_bin.518.fa.gz,1.0,0.9809523809523809,515
EHA05391_bin.519.fa.gz,EHA05391_bin.519.fa.gz,1.0,0.993920972644377,550
EHA05391_bin.51.fa.gz,EHA05391_bin.51.fa.gz,1.0,0.9943582510578279,176
EHA05391_bin.520.fa.gz,EHA05391_bin.520.fa.gz,1.0,0.9969879518072289,352
EHA05391_bin.522.fa.gz,EHA05391_bin.522.fa.gz,1.0,0.9928571428571429,719
EHA05391_bin.523.fa.gz,EHA05391_bin.523.fa.gz,1.0,0.9967948717948718,261
EHA05391_bin.524.fa.gz,EHA05391_bin.524.fa.gz,1.0,0.9931350114416476,522
EHA05391_bin.525.fa.gz,EHA05391_bin.525.fa.gz,1.0,0.9900568181818182,997
nhnw_bin.138.fa.gz,EHA05391_bin.525.fa.gz,0.950264,0.8083441981747066,997
EHA05391_bin.525.fa.gz,nhnw_bin.138.fa.gz,0.9499989999999999,0.8920454545454546,997
nhnw_bin.138.fa.gz,nhnw_bin.138.fa.gz,1.0,0.9895697522816167,997
EHA05391_bin.526.fa.gz,EHA05391_bin.526.fa.gz,1.0,0.9890453834115805,970
EHA05391_bin.527.fa.gz,EHA05391_bin.527.fa.gz,1.0,1.0,70
EHA05391_bin.528.fa.gz,EHA05391_bin.528.fa.gz,1.0,0.9831081081081081,364
EHA05415_bin.259.fa.gz,EHA05391_bin.528.fa.gz,0.99167,0.5469061876247505,364
nhnw_bin.201.fa.gz,EHA05391_bin.528.fa.gz,0.9873829999999999,0.540952380952381,364
EHA05391_bin.528.fa.gz,EHA05415_bin.259.fa.gz,0.997783,0.9527027027027027,364
EHA05415_bin.259.fa.gz,EHA05415_bin.259.fa.gz,1.0,0.9920159680638723,364
nhnw_bin.201.fa.gz,EHA05415_bin.259.fa.gz,0.992639,0.8895238095238095,364
EHA05391_bin.528.fa.gz,nhnw_bin.201.fa.gz,0.99351,0.9864864864864865,364
EHA05415_bin.259.fa.gz,nhnw_bin.201.fa.gz,0.99304,0.9341317365269461,364
nhnw_bin.201.fa.gz,nhnw_bin.201.fa.gz,1.0,0.9961904761904762,364
EHA05391_bin.529.fa.gz,EHA05391_bin.529.fa.gz,1.0,0.9910873440285205,1098
nhnw_bin.586.fa.gz,EHA05391_bin.529.fa.gz,0.946776,0.7338461538461538,1098
EHA05391_bin.529.fa.gz,nhnw_bin.586.fa.gz,0.9475020000000001,0.8591800356506238,1098
nhnw_bin.586.fa.gz,nhnw_bin.586.fa.gz,1.0,0.9953846153846154,1098
EHA05391_bin.52.fa.gz,EHA05391_bin.52.fa.gz,1.0,0.9916434540389972,381
EHA05391_bin.530.fa.gz,EHA05391_bin.530.fa.gz,1.0,0.9751243781094527,160
nhnw_bin.294.fa.gz,EHA05391_bin.530.fa.gz,0.983947,0.4143468950749465,160
EHA05391_bin.530.fa.gz,nhnw_bin.294.fa.gz,0.990162,0.972636815920398,160
nhnw_bin.294.fa.gz,nhnw_bin.294.fa.gz,1.0,0.9957173447537473,160
EHA05391_bin.531.fa.gz,EHA05391_bin.531.fa.gz,1.0,0.9873015873015873,207
EHA05391_bin.532.fa.gz,EHA05391_bin.532.fa.gz,1.0,0.9970059880239521,127
EHA05391_bin.534.fa.gz,EHA05391_bin.534.fa.gz,1.0,0.9933110367892977,558
EHA05391_bin.535.fa.gz,EHA05391_bin.535.fa.gz,1.0,0.9830508474576272,524
EHA05391_bin.536.fa.gz,EHA05391_bin.536.fa.gz,1.0,0.9937888198757764,548
EHA05391_bin.537.fa.gz,EHA05391_bin.537.fa.gz,0.999999,0.9852507374631269,462
EHA05391_bin.538.fa.gz,EHA05391_bin.538.fa.gz,0.999999,0.9877551020408163,579
EHA05391_bin.539.fa.gz,EHA05391_bin.539.fa.gz,1.0,0.993517017828201,798
EHA05391_bin.53.fa.gz,EHA05391_bin.53.fa.gz,1.0,0.9749631811487481,1016
EHA05391_bin.540.fa.gz,EHA05391_bin.540.fa.gz,1.0,0.9929378531073446,792
EHA05391_bin.541.fa.gz,EHA05391_bin.541.fa.gz,1.0,0.991869918699187,699
EHA05391_bin.542.fa.gz,EHA05391_bin.542.fa.gz,1.0,0.9874476987447699,163
EHA05391_bin.543.fa.gz,EHA05391_bin.543.fa.gz,1.0,0.9950413223140496,701
EHA05391_bin.545.fa.gz,EHA05391_bin.545.fa.gz,1.0,0.9786407766990292,709
nhnw_bin.171.fa.gz,EHA05391_bin.545.fa.gz,0.9394929999999999,0.6409395973154363,709
EHA05391_bin.545.fa.gz,nhnw_bin.171.fa.gz,0.9396519999999999,0.7436893203883496,709
nhnw_bin.171.fa.gz,nhnw_bin.171.fa.gz,1.0,0.9815436241610739,709
EHA05391_bin.546.fa.gz,EHA05391_bin.546.fa.gz,1.0,0.9816360601001669,711
EHA05391_bin.547.fa.gz,EHA05391_bin.547.fa.gz,1.0,0.9788359788359788,1028
nhnw_bin.485.fa.gz,EHA05391_bin.547.fa.gz,0.97384,0.5979020979020979,1028
EHA05391_bin.547.fa.gz,nhnw_bin.485.fa.gz,0.9791679999999999,0.9065255731922398,1028
nhnw_bin.485.fa.gz,nhnw_bin.485.fa.gz,1.0,0.9883449883449883,1028
EHA05391_bin.548.fa.gz,EHA05391_bin.548.fa.gz,1.0,0.993455497382199,933
nhnw_bin.287.fa.gz,EHA05391_bin.548.fa.gz,0.986666,0.805115712545676,933
EHA05391_bin.548.fa.gz,nhnw_bin.287.fa.gz,0.9866370000000001,0.8704188481675392,933
nhnw_bin.287.fa.gz,nhnw_bin.287.fa.gz,1.0,0.9939098660170523,933
EHA05391_bin.549.fa.gz,EHA05391_bin.549.fa.gz,1.0,0.9879807692307693,1048
EHA05391_bin.54.fa.gz,EHA05391_bin.54.fa.gz,1.0,0.9845890410958904,714
EHA05415_bin.19.fa.gz,EHA05391_bin.54.fa.gz,0.874872,0.6222547584187409,714
EHA05391_bin.54.fa.gz,EHA05415_bin.19.fa.gz,0.8757349999999999,0.7191780821917808,714
EHA05415_bin.19.fa.gz,EHA05415_bin.19.fa.gz,1.0,0.9926793557833089,714
EHA05391_bin.550.fa.gz,EHA05391_bin.550.fa.gz,1.0,0.9879518072289156,563
EHA05391_bin.551.fa.gz,EHA05391_bin.551.fa.gz,1.0,0.976,553
EHA05391_bin.552.fa.gz,EHA05391_bin.552.fa.gz,0.999999,0.9775784753363229,528
EHA05391_bin.553.fa.gz,EHA05391_bin.553.fa.gz,1.0,0.9965694682675815,1087
EHA05391_bin.554.fa.gz,EHA05391_bin.554.fa.gz,1.0,0.9813278008298755,756
EHA05391_bin.555.fa.gz,EHA05391_bin.555.fa.gz,1.0,0.9929078014184397,1033
EHA05415_bin.407.fa.gz,EHA05391_bin.555.fa.gz,0.961562,0.3170731707317073,1033
nhnw_bin.334.fa.gz,EHA05391_bin.555.fa.gz,0.9449639999999999,0.3279785809906292,1033
EHA05391_bin.555.fa.gz,EHA05415_bin.407.fa.gz,0.9687250000000001,0.8723404255319149,1033
EHA05415_bin.407.fa.gz,EHA05415_bin.407.fa.gz,1.0,0.9884467265725289,1033
nhnw_bin.334.fa.gz,EHA05415_bin.407.fa.gz,0.9444459999999999,0.7710843373493976,1033
EHA05391_bin.555.fa.gz,nhnw_bin.334.fa.gz,0.948992,0.8794326241134752,1033
EHA05415_bin.407.fa.gz,nhnw_bin.334.fa.gz,0.945167,0.7406931964056482,1033
nhnw_bin.334.fa.gz,nhnw_bin.334.fa.gz,0.999999,0.9919678714859438,1033
EHA05391_bin.556.fa.gz,EHA05391_bin.556.fa.gz,1.0,0.9809523809523809,990
EHA05415_bin.223.fa.gz,EHA05391_bin.556.fa.gz,0.925974,0.45431789737171463,990
nhnw_bin.564.fa.gz,EHA05391_bin.556.fa.gz,0.941443,0.35390549662487947,990
EHA05391_bin.556.fa.gz,EHA05415_bin.223.fa.gz,0.9295260000000001,0.8571428571428571,990
EHA05415_bin.223.fa.gz,EHA05415_bin.223.fa.gz,1.0,0.9924906132665833,990
nhnw_bin.564.fa.gz,EHA05415_bin.223.fa.gz,0.92758,0.6518804243008679,990
EHA05391_bin.556.fa.gz,nhnw_bin.564.fa.gz,0.9464870000000001,0.8809523809523809,990
EHA05415_bin.223.fa.gz,nhnw_bin.564.fa.gz,0.928395,0.8423028785982478,990
nhnw_bin.564.fa.gz,nhnw_bin.564.fa.gz,1.0,0.9951783992285439,990
EHA05391_bin.558.fa.gz,EHA05391_bin.558.fa.gz,1.0,0.9734513274336283,1090
nhnw_bin.54.fa.gz,EHA05391_bin.558.fa.gz,0.91613,0.6977040816326531,1090
EHA05391_bin.558.fa.gz,nhnw_bin.54.fa.gz,0.9168930000000001,0.8171091445427728,1090
nhnw_bin.54.fa.gz,nhnw_bin.54.fa.gz,0.999999,0.9974489795918368,1090
EHA05391_bin.559.fa.gz,EHA05391_bin.559.fa.gz,0.999999,0.9972936400541272,322
EHA05391_bin.55.fa.gz,EHA05391_bin.55.fa.gz,1.0,0.9932249322493225,650
EHA05391_bin.560.fa.gz,EHA05391_bin.560.fa.gz,1.0,0.9966859983429992,124
EHA05415_bin.354.fa.gz,EHA05391_bin.560.fa.gz,0.988954,0.8868085106382979,124
EHA05391_bin.560.fa.gz,EHA05415_bin.354.fa.gz,0.988578,0.8533554266777134,124
EHA05415_bin.354.fa.gz,EHA05415_bin.354.fa.gz,1.0,0.9957446808510638,124
EHA05391_bin.561.fa.gz,EHA05391_bin.561.fa.gz,0.999999,0.983739837398374,734
EHA05391_bin.562.fa.gz,EHA05391_bin.562.fa.gz,1.0,0.9924471299093656,168
EHA05391_bin.564.fa.gz,EHA05391_bin.564.fa.gz,0.999999,1.0,330
EHA05391_bin.565.fa.gz,EHA05391_bin.565.fa.gz,1.0,0.9943019943019943,635
nhnw_bin.405.fa.gz,EHA05391_bin.565.fa.gz,0.9504389999999999,0.8410041841004184,635
EHA05391_bin.565.fa.gz,nhnw_bin.405.fa.gz,0.9504600000000001,0.8618233618233618,635
nhnw_bin.405.fa.gz,nhnw_bin.405.fa.gz,1.0,0.9693165969316597,635
EHA05391_bin.566.fa.gz,EHA05391_bin.566.fa.gz,1.0,0.970873786407767,46
EHA05391_bin.567.fa.gz,EHA05391_bin.567.fa.gz,1.0,0.9935064935064936,559
EHA05391_bin.568.fa.gz,EHA05391_bin.568.fa.gz,1.0,0.9910313901345291,868
EHA05391_bin.569.fa.gz,EHA05391_bin.569.fa.gz,1.0,0.9953416149068323,1174
EHA05391_bin.56.fa.gz,EHA05391_bin.56.fa.gz,1.0,0.98,1097
EHA05391_bin.570.fa.gz,EHA05391_bin.570.fa.gz,1.0,0.994413407821229,1258
EHA05391_bin.571.fa.gz,EHA05391_bin.571.fa.gz,1.0,0.9781659388646288,691
EHA05391_bin.572.fa.gz,EHA05391_bin.572.fa.gz,1.0,0.9986876640419947,1173
nhnw_bin.413.fa.gz,EHA05391_bin.572.fa.gz,0.982876,0.9552845528455285,1173
EHA05391_bin.572.fa.gz,nhnw_bin.413.fa.gz,0.9828669999999999,0.9238845144356955,1173
nhnw_bin.413.fa.gz,nhnw_bin.413.fa.gz,1.0,0.9986449864498645,1173
EHA05391_bin.573.fa.gz,EHA05391_bin.573.fa.gz,1.0,0.9941262848751835,706
EHA05391_bin.574.fa.gz,EHA05391_bin.574.fa.gz,1.0,0.9910714285714286,740
EHA05391_bin.575.fa.gz,EHA05391_bin.575.fa.gz,1.0,0.9893238434163701,262
EHA05391_bin.576.fa.gz,EHA05391_bin.576.fa.gz,1.0,0.9758713136729222,1083
nhnw_bin.20.fa.gz,EHA05391_bin.576.fa.gz,0.9527169999999999,0.5386029411764706,1083
EHA05391_bin.576.fa.gz,nhnw_bin.20.fa.gz,0.953358,0.774798927613941,1083
nhnw_bin.20.fa.gz,nhnw_bin.20.fa.gz,1.0,0.9871323529411765,1083
EHA05391_bin.577.fa.gz,EHA05391_bin.577.fa.gz,1.0,0.9943820224719101,1276
EHA05391_bin.578.fa.gz,EHA05391_bin.578.fa.gz,1.0,0.9958333333333333,1278
EHA05391_bin.579.fa.gz,EHA05391_bin.579.fa.gz,1.0,0.9823399558498896,233
nhnw_bin.557.fa.gz,EHA05391_bin.579.fa.gz,0.948638,0.5195439739413681,233
EHA05391_bin.579.fa.gz,nhnw_bin.557.fa.gz,0.949549,0.7306843267108167,233
nhnw_bin.557.fa.gz,nhnw_bin.557.fa.gz,1.0,0.990228013029316,233
EHA05391_bin.57.fa.gz,EHA05391_bin.57.fa.gz,1.0,0.995575221238938,620
nhnw_bin.508.fa.gz,EHA05391_bin.57.fa.gz,0.9442140000000001,0.9358523725834798,620
EHA05391_bin.57.fa.gz,nhnw_bin.508.fa.gz,0.944375,0.9380530973451328,620
nhnw_bin.508.fa.gz,nhnw_bin.508.fa.gz,1.0,0.9964850615114236,620
EHA05391_bin.580.fa.gz,EHA05391_bin.580.fa.gz,1.0,0.9952229299363057,1073
nhnw_bin.17.fa.gz,EHA05391_bin.580.fa.gz,0.923596,0.8193202146690519,1073
EHA05391_bin.580.fa.gz,nhnw_bin.17.fa.gz,0.924078,0.7245222929936306,1073
nhnw_bin.17.fa.gz,nhnw_bin.17.fa.gz,1.0,0.9946332737030411,1073
EHA05391_bin.581.fa.gz,EHA05391_bin.581.fa.gz,1.0,0.9895104895104895,442
EHA05391_bin.582.fa.gz,EHA05391_bin.582.fa.gz,1.0,0.9932885906040269,551
EHA05391_bin.583.fa.gz,EHA05391_bin.583.fa.gz,1.0,0.988795518207283,431
EHA05391_bin.584.fa.gz,EHA05391_bin.584.fa.gz,1.0,0.9872881355932204,552
EHA05391_bin.585.fa.gz,EHA05391_bin.585.fa.gz,1.0,0.9944444444444445,463
EHA05391_bin.586.fa.gz,EHA05391_bin.586.fa.gz,0.999999,0.9915254237288136,456
EHA05391_bin.587.fa.gz,EHA05391_bin.587.fa.gz,1.0,0.9644970414201184,959
EHA05391_bin.588.fa.gz,EHA05391_bin.588.fa.gz,1.0,0.9868766404199475,943
EHA05391_bin.589.fa.gz,EHA05391_bin.589.fa.gz,1.0,0.9806576402321083,1024
nhnw_bin.67.fa.gz,EHA05391_bin.589.fa.gz,0.986703,0.5735294117647058,1024
EHA05391_bin.589.fa.gz,nhnw_bin.67.fa.gz,0.989803,0.9226305609284333,1024
nhnw_bin.67.fa.gz,nhnw_bin.67.fa.gz,1.0,0.9926470588235294,1024
EHA05391_bin.58.fa.gz,EHA05391_bin.58.fa.gz,1.0,0.9918918918918919,1005
EHA05415_bin.252.fa.gz,EHA05391_bin.58.fa.gz,0.996182,0.853836784409257,1005
EHA05391_bin.58.fa.gz,EHA05415_bin.252.fa.gz,0.9970680000000001,0.9513513513513514,1005
EHA05415_bin.252.fa.gz,EHA05415_bin.252.fa.gz,1.0,0.997563946406821,1005
EHA05391_bin.590.fa.gz,EHA05391_bin.590.fa.gz,1.0,0.9838022165387894,1210
EHA05415_bin.226.fa.gz,EHA05391_bin.590.fa.gz,0.922785,0.42940889106008795,1210
EHA05391_bin.590.fa.gz,EHA05415_bin.226.fa.gz,0.923501,0.763000852514919,1210
EHA05415_bin.226.fa.gz,EHA05415_bin.226.fa.gz,1.0,0.9975574010747436,1210
EHA05391_bin.591.fa.gz,EHA05391_bin.591.fa.gz,1.0,0.9973753280839895,386
EHA05391_bin.592.fa.gz,EHA05391_bin.592.fa.gz,1.0,0.9775280898876404,535
EHA05391_bin.593.fa.gz,EHA05391_bin.593.fa.gz,1.0,0.9760765550239234,269
EHA05391_bin.594.fa.gz,EHA05391_bin.594.fa.gz,1.0,0.9871794871794872,623
EHA05391_bin.595.fa.gz,EHA05391_bin.595.fa.gz,1.0,0.9836956521739131,702
EHA05391_bin.603.fa.gz,EHA05391_bin.595.fa.gz,0.9004829999999999,0.7587209302325582,702
nhnw_bin.592.fa.gz,EHA05391_bin.595.fa.gz,0.9058499999999999,0.7032374100719424,702
EHA05391_bin.595.fa.gz,EHA05391_bin.603.fa.gz,0.893975,0.47644927536231885,702
EHA05391_bin.603.fa.gz,EHA05391_bin.603.fa.gz,1.0,0.9709302325581395,702
nhnw_bin.592.fa.gz,EHA05391_bin.603.fa.gz,0.9370350000000001,0.460431654676259,702
EHA05391_bin.595.fa.gz,nhnw_bin.592.fa.gz,0.904867,0.7155797101449275,702
